,CO_ENTIDADE,NO_ENTIDADE,END,BAIRRO,LAT,LON,CEP,MUN,UF,PAIS,CO_MUNICIPIO,TP_DEPENDENCIA,IN_CONVENIADA_PP,IN_AGUA_FILTRADA,IN_ESGOTO_REDE_PUBLICA,IN_LABORATORIO_INFORMATICA,IN_LABORATORIO_CIENCIAS,IN_QUADRA_ESPORTES,IN_BIBLIOTECA,IN_PARQUE_INFANTIL,IN_DEPENDENCIAS_PNE,IN_PATIO_COBERTO,IN_PATIO_DESCOBERTO,IN_INTERNET,QT_FUNCIONARIOS,IN_ALIMENTACAO,TP_AEE,TP_ATIVIDADE_COMPLEMENTAR,IN_ESPECIAL_EXCLUSIVA,IN_PROFISSIONALIZANTE,IDEB14_17,PROJ14_17,IDEB58_17,PROJ58_17,docentes,docentes_superior,docentes_especializ,docentes_mestrado,docentes_doutorado,docentes_posnenhum,docentes_continuada,IN_BRAILLE,IN_RECURSOS_BAIXA_VISAO,IN_PROCESSOS_MENTAIS,IN_ORIENTACAO_MOBILIDADE,IN_SINAIS,IN_COMUNICACAO_ALT_AUMENT,IN_ENRIQ_CURRICULAR,IN_SOROBAN,IN_INFORMATICA_ACESSIVEL,IN_PORT_ESCRITA,IN_AUTONOMIA_ESCOLAR,IN_DISC_LINGUA_INGLES,IN_DISC_LINGUA_ESPANHOL,IN_DISC_LINGUA_FRANCES,IN_DISC_ATENDIMENTO_ESPECIAIS,IN_DISC_DIVER_SOCIO_CULTURAL,ID_MATRICULA,CO_ESCOLA,media_enem,NU_DDD,NU_TELEFONE,ATU_INF,ATU_FUN,ATU_MED,tap_F14,tap_F04,tap_FUN,tap_MED,tre_FUN,tre_F14,tre_F04,tre_MED,tab_FUN,tab_F14,tab_F04,tab_MED,TDI_FUN,TDI_MED
921,43211399,5138 IEI BRINCANDO E APRENDENDO,"Rua Monsenhor Severino Brum, 65, Farrapos, Porto Alegre - RS, 90245-308, Brazil",Farrapos,-29.987790000000004,-51.197070000000004,90245-308,Porto Alegre,RS,BRA,4314902,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,,,,,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,,,51,33431791,18.8,,,,,,,,,,,,,,,,
922,43211402,COLEGIO ROMANO SENHOR BOM JESUS,"Rua Noel Rosa, 261, Jardim Sabará, Porto Alegre - RS, 91210-110, Brazil",Jardim Sabará,-30.04322,-51.14116,91210-110,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,85.0,0.0,1.0,1.0,0.0,0.0,,,,,45,44,30,1,1,13,20,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,798,43211402.0,537.896129032258,51,33810799,19.0,25.1,30.0,99.7,99.0,99.3,95.9,0.7,0.3,1.0,2.5,0.0,0.0,0.0,1.6,2.3,10.0
923,43211410,ESCOLA MOINHO - ESCOLA INFANTIL,"Avenida Soledade, 285, Petrópolis, Porto Alegre - RS, 90470-340, Brazil",Petrópolis,-30.03489,-51.18038,90470-340,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,4,3,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,,,51,33814258,9.0,,,,,,,,,,,,,,,,
924,43211437,EEP FATEPA,"Rua General Vitorino, 229, Centro Histórico, Porto Alegre - RS, 90020-170, Brazil",Centro Histórico,-30.03055,-51.224509999999995,90020-170,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,,,,,5,5,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,,,51,32215040,,,,,,,,,,,,,,,,,
925,43211453,5140 EEI JESUS MENINO,"Rua C, 45, Sarandi, Porto Alegre - RS, 91150-010, Brazil",Sarandi,-29.9957031,-51.1129271,91150-010,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,,,,,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,,,51,32575279,19.0,,,,,,,,,,,,,,,,
926,43211470,ESCOLA EDUCACAO PROFISSIONAL KLYMUS,"Rua General Vitorino, 264, Centro Histórico, Porto Alegre - RS, 90020-171, Brazil",Centro Histórico,-30.03033,-51.22412,90020-171,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,,,,,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,,51,32247559,,,,,,,,,,,,,,,,,
927,43211496,NUCL E EJA E CP JULIETA VILLAMIL BALESTRO,"Avenida Teresópolis, 2726, Teresópolis, Porto Alegre - RS, 90680-570, Brazil",Teresópolis,-30.07788,-51.20749,90680-570,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,6,6,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,,,51,33224376,,,,,,,,,,,,,,,,,
928,43211666,5168 EEI TIA BETH,"Rua Mário Arnaud Sampaio, 124, Sarandi, Porto Alegre - RS, 91160-040, Brazil",Sarandi,-29.999823499999998,-51.104868100000004,91160-040,Porto Alegre,RS,BRA,4314902,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,,,,,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,,,51,33343380,16.7,,,,,,,,,,,,,,,,
929,43212263,APRENDENDO A CRESCER,"Rua Professor Juvenal Miler, 122, Rio Branco, Porto Alegre - RS, 90420-230, Brazil",Rio Branco,-30.03802,-51.20003,90420-230,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,5,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,,,51,30196557,7.8,,,,,,,,,,,,,,,,
930,43212808,EEI ARTE E TRAVESSURA,"Rua Dr. João Simplício A. de Carvalho, 335, Vila Ipiranga, Porto Alegre - RS, 91360-260, Brazil",Vila Ipiranga,-30.01892,-51.15575,91360-260,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,,,51,33415275,13.4,,,,,,,,,,,,,,,,
931,43213006,CASTELINHO APRENDENDO A CRESCER,"Rua Ernestina Amaro Torelly, 200, Jardim Carvalho, Porto Alegre - RS, 91430-100, Brazil",Jardim Carvalho,-30.04458,-51.1494,91430-100,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,6,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,,,51,33385242,8.8,,,,,,,,,,,,,,,,
932,43214800,ESCOLA DE EDUCACAO INFANTIL PRIMEIRA FASE DO SABER,"Rua Padre Alois Rades, 130, Vila Ipiranga, Porto Alegre - RS, 91360-170, Brazil",Vila Ipiranga,-30.02484,-51.15442,91360-170,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,51,33437353,5.0,,,,,,,,,,,,,,,,
933,43215408,ESC EDUC INF PAIXAO DE APRENDER,"Avenida Panamericana, 877, Jardim Lindóia, Porto Alegre - RS, 91050-001, Brazil",Jardim Lindóia,-30.002270000000003,-51.15132,91050-001,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,,,51,35080110,11.5,,,,,,,,,,,,,,,,
934,43217605,ESC EDUC INF BANANINHA,"Rua Oliveira Lopes, 389, Sarandi, Porto Alegre - RS, 91120-430, Brazil",Sarandi,-29.98922,-51.1284,91120-430,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,,,51,33654792,7.7,,,,,,,,,,,,,,,,
935,43218202,CARROSSEL RECANTO INFANTIL,"Rua Santa Teresinha, 47, Farroupilha, Porto Alegre - RS, 90040-180, Brazil",Farroupilha,-30.037609999999997,-51.21131,90040-180,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,7,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,,,51,33321913,7.8,,,,,,,,,,,,,,,,
936,43218601,ESC INF EDUCAR E CIA,"Rua João Alfredo, 688, Cidade Baixa, Porto Alegre - RS, 90050-230, Brazil",Cidade Baixa,-30.042720000000003,-51.22412,90050-230,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,,,,,10,2,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,,,51,32269837,7.8,,,,,,,,,,,,,,,,
937,43218806,CRECHE ANJINHO DO SABER,"Rua São Vicente, 483, Santa Cecília, Porto Alegre - RS, 90630-180, Brazil",Santa Cecília,-30.041659999999997,-51.1997,90630-180,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,,,51,33333543,11.8,,,,,,,,,,,,,,,,
938,43238203,COLEGIO JOAO PAULO I,"Avenida Filadélfia, 314, São João, Porto Alegre - RS, 90550-060, Brazil",São João,-30.01717,-51.193000000000005,90550-060,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,,,,,51,49,9,7,2,31,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,496,43238203.0,611.6391428571427,51,30134540,13.0,24.3,33.4,99.4,95.9,97.7,97.6,2.3,0.6,4.1,2.4,0.0,0.0,0.0,0.0,1.6,2.4
939,43239404,ESCOLA DE EDUCACAO INFANTIL CRIANCA VIDA,"Rua João Caetano, 178, Petrópolis, Porto Alegre - RS, 90470-260, Brazil",Petrópolis,-30.03645,-51.17708,90470-260,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,8,2,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,,,51,30238147,7.4,,,,,,,,,,,,,,,,
940,43239412,ESC EDUC INF ADAPTAR,"Rua Manoel Leão, 162, Pedra Redonda, Porto Alegre - RS, 91760-560, Brazil",Pedra Redonda,-30.130640000000003,-51.23873,91760-560,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,,,51,32092042,7.0,,,,,,,,,,,,,,,,
941,43239420,POLO EDUCACIONAL,"Avenida Wenceslau Escobar, 1466, Tristeza, Porto Alegre - RS, 91900-000, Brazil",Tristeza,-30.102481800000003,-51.25062929999999,91900-000,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,,,,,13,7,1,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,,,51,30222626,12.1,,,,,,,,,,,,,,,,
942,43239641,ESC EDUC INF TROCANDO IDEIAS,"Rua Guadalajara, 845, Jardim Sabará, Porto Alegre - RS, 91215-290, Brazil",Jardim Sabará,-30.035190000000004,-51.143879999999996,91215-290,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,,,51,33340402,6.3,,,,,,,,,,,,,,,,
943,43240011,5151 EEI BOA VISTA,"Rua Salomão Dubin, 76, Boa Vista, Porto Alegre - RS, 91340-450, Brazil",Boa Vista,-30.02389,-51.17418,91340-450,Porto Alegre,RS,BRA,4314902,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,,,,,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,,,51,33284728,17.6,,,,,,,,,,,,,,,,
944,43240208,5149 EEI EGIDIO PICCOLI,"Rua das Orquídeas, 4, Agronomia, Porto Alegre - RS, 91263-235, Brazil",Agronomia,-30.0445951,-51.1061388,91263-235,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,,,,,6,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,,,51,85235993,19.4,,,,,,,,,,,,,,,,
945,43240402,5160 EEI ANJINHOS DE CRISTAL,"Estrada Cristiano Kraemer, 449, Vila Nova, Porto Alegre - RS, 91750-060, Brazil",Vila Nova,-30.1192842,-51.2029425,91750-060,Porto Alegre,RS,BRA,4314902,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,,,,,5,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,,,51,32452259,16.6,,,,,,,,,,,,,,,,
946,43240410,5170 IEI INTEGRACAO DOS ANJOS,"Avenida Ipiranga, 3780, Jardim Botânico, Porto Alegre - RS, 90610-000, Brazil",Jardim Botânico,-30.05166,-51.19378,90610-000,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,,,,,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,,,51,33528890,18.4,,,,,,,,,,,,,,,,
947,43240429,5154 IEI MUNDO COLORIDO,"Rua Dona Teodora, 983, São João, Porto Alegre - RS, 90240-300, Brazil",São João,-29.996824699999998,-51.1886249,90240-300,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,,,,,8,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,,,51,985651121,16.4,,,,,,,,,,,,,,,,
948,43240607,5152 IEI PEQUENO PRINCIPE,"Rua Viuvinha, Jardim Carvalho, Porto Alegre - RS, 91430-817, Brazil",Jardim Carvalho,-30.054890000000004,-51.14951,91430-817,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,,,,,6,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,,,51,33971297,18.7,,,,,,,,,,,,,,,,
949,43240615,5147 EEI PADRE PEDRO LEONARDI II,"Rua Emília Perrone Fernandes, 100, Camaquã, Porto Alegre - RS, 91910-295, Brazil",Camaquã,-30.1047668,-51.2450601,91910-295,Porto Alegre,RS,BRA,4314902,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,,,,,5,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,,,51,32221793,13.7,,,,,,,,,,,,,,,,
950,43240801,ESC EDUC INF QUERUBIM,"Rua São Manoel, 2215, Santana, Porto Alegre - RS, 90620-110, Brazil",Santana,-30.0527,-51.199020000000004,90620-110,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,7,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,,,51,33848173,13.0,,,,,,,,,,,,,,,,
951,43241000,EMEF DE SURDOS BILINGUE SALOMAO WATNICK,"Rua Capitão Pedro Werlang, 1011, Partenon, Porto Alegre - RS, 91530-110, Brazil",Partenon,-30.064225800000003,-51.1524095,91530-110,Porto Alegre,RS,BRA,4314902,3,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,45.0,1.0,1.0,1.0,1.0,0.0,,,,,17,17,13,6,0,1,15,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,47,,,51,33881125,,2.5,,25.0,85.7,63.6,,36.4,75.0,14.3,,0.0,0.0,0.0,,60.0,
952,43241204,5202 EEI GIRASSOL LAMI,"Rua Nova Olinda, 203, Lami, Porto Alegre - RS, 91787-640, Brazil",Lami,-30.238809999999997,-51.08784,91787-640,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,,,51,-,19.3,,,,,,,,,,,,,,,,
953,43246028,ESC EDUC INF JANELINHA,"Rua Professor Romano Reif, 97, Boa Vista, Porto Alegre - RS, 91340-420, Brazil",Boa Vista,-30.0237,-51.17371,91340-420,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,6,3,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,,,51,33339395,8.2,,,,,,,,,,,,,,,,
954,43249604,ESCOLA PROFISSIONAL FUNDATEC,"Rua Professor Cristiano Fischer, 2012, Partenon, Porto Alegre - RS, 91410-000, Brazil",Partenon,-30.057059999999996,-51.16918,91410-000,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0,,,,,37,37,18,4,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,,,51,33201011,,,,,,,,,,,,,,,,,
955,43249612,SOCIEDADE MANTENEDORA PRO-SABER LTDA,"Avenida Filadélfia, 106, São João, Porto Alegre - RS, 90550-060, Brazil",São João,-30.015190000000004,-51.193020000000004,90550-060,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0,1.0,0.0,1.0,0.0,0.0,,,,,12,8,3,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120,,,51,33436800,12.5,9.0,,100.0,,100.0,,0.0,0.0,,,0.0,0.0,,,2.2,
956,43249809,ESCOLA DE EDUCACAO PROFISSIONAL UNITEC,"Avenida Alberto Bins, 410, Centro Histórico, Porto Alegre - RS, 90030-140, Brazil",Centro Histórico,-30.02798,-51.222559999999994,90030-140,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,,,,,56,54,21,6,0,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232,,,51,30760650,,,,,,,,,,,,,,,,,
957,43251005,ESC PROF FUNDACAO UNIVERSITARIA DE CARDIOLOGIA,"Avenida Princesa Isabel, 370, Santana, Porto Alegre - RS, 90620-001, Brazil",Santana,-30.048609999999996,-51.2091,90620-001,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,,,,,6,6,3,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,,,51,32303600,,,,,,,,,,,,,,,,,
958,43254209,5166 EEI ABRASCE PARTENON,"Rua Milton Sales Silveira, 36, Coronel Aparício Borges, Porto Alegre - RS, 91530-660, Brazil",Coronel Aparício Borges,-30.07021,-51.183240000000005,91530-660,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,,,,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,,,51,33197898,21.6,,,,,,,,,,,,,,,,
959,43254403,5165 IEI VOVO BELINHA,"Avenida Joaquim Porto Villanova, 136, Jardim Carvalho, Porto Alegre - RS, 91410-400, Brazil",Jardim Carvalho,-30.0549224,-51.1592587,91410-400,Porto Alegre,RS,BRA,4314902,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,,,,,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,,,51,33381044,19.5,,,,,,,,,,,,,,,,
960,43254608,ESC EDUC INF DESCOBRINDO A VIDA,"Rua Professor Clemente Pinto, 701, Teresópolis, Porto Alegre - RS, 90870-220, Brazil",Teresópolis,-30.07573,-51.21293,90870-220,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,4,4,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,,,51,32330829,7.6,,,,,,,,,,,,,,,,
961,43254624,5169 IEI SONHO MEU,"Avenida Moab Caldas, 52, Santa Tereza, Porto Alegre - RS, 90880-310, Brazil",Santa Tereza,-30.0685049,-51.214080200000005,90880-310,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,,,51,32338068,13.7,,,,,,,,,,,,,,,,
962,43259014,5167 EEI PADRE VALLE NOSSO SONHO II,"Avenida Bernardi, 61, Cristo Redentor, Porto Alegre - RS, 91040-030, Brazil",Cristo Redentor,-30.009606400000003,-51.156414,91040-030,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,,,,,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,,,51,33433436,19.3,,,,,,,,,,,,,,,,
963,43260004,5164 EEI ARCO IRIS II,"Rua Tobago, 1259, Restinga, Porto Alegre - RS, 91790-530, Brazil",Restinga,-30.156000800000005,-51.137088500000004,91790-530,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,,,,,6,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,,,51,32612081,17.3,,,,,,,,,,,,,,,,
964,43274005,ESC EDUC INF DUMBO,"Rua Francisco Mattos Terres, 240, Hípica, Porto Alegre - RS, 91755-070, Brazil",Hípica,-30.16,-51.198170000000005,91755-070,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,5,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,,,51,33112357,13.0,,,,,,,,,,,,,,,,
965,43275001,ESC EDUC INF TIA DAISY,"Rua Dom Jaime de Barros Câmara, 436, Rubem Berta, Porto Alegre - RS, 91130-160, Brazil",Rubem Berta,-30.0072,-51.13023,91130-160,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,6,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,,,51,30243758,8.0,,,,,,,,,,,,,,,,
966,43280005,5148 EEI MARISTA MENINO JESUS,"Rua da Graça, 100, Jardim Floresta, Porto Alegre - RS, 91040-500, Brazil",Jardim Floresta,-30.003390999999997,-51.1584091,91040-500,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,,,,,6,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,,,51,30580603,17.8,,,,,,,,,,,,,,,,
967,43281001,5150 EEI SEMEANDO O AMANHA,"Travessa Cosme e Damião, 86, Partenon, Porto Alegre - RS, 90680-247, Brazil",Partenon,-30.0695,-51.1984,90680-247,Porto Alegre,RS,BRA,4314902,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,,,,,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,,,51,33222654,19.4,,,,,,,,,,,,,,,,
